# Number of initialized species
117
# Concentrations in ug/m3 (see simulation at t=26044260, GMT)
 O1D      0.0000000000000000     
 SO2      0.0000000000000000     
 SULF     0.0000000000000000     
 ACE      0.0000000000000000     
 BEN      2.5040209180170279     
 HC3      0.0000000000000000     
 HC5      0.0000000000000000     
 HC8      0.0000000000000000     
 TOL      6.1480002357958705     
 TR2      6.9384657871364533E-009
 XYL      41.164868148884473     
 XY2      3.1639848445713840E-007
 XYO      0.0000000000000000     
 XYO2     0.0000000000000000     
 NALD     6.0621710719912638E-005
 PHEN    0.52579038585832094     
 N2O5     1.3636905926525829E-007
 API      0.0000000000000000     
 HNO4     1.2349078722368831E-003
 DIEN     0.0000000000000000     
 EOH      6.7161758405187963E-008
 EPX      1.4666651298736708     
 ETE      0.0000000000000000     
 ETEG     0.0000000000000000     
 HONO     4.8131669672040172     
 ISHP     2.0359043407818334E-005
 ISO     0.88473418673567050     
 LIM      9.9939385894403117     
 MAHP     2.9102058452583303E-005
 MCT      2.1484518663971400E-002
 MEK      0.0000000000000000     
 OLT      41.445650610328272     
 CH4      6.8109099466901347E-004
 ETH      1.0059100276285798E-003
 OP1      3.5841650109859932E-005
 PAN     0.10694270080874539     
 PPN     0.19459611841720706     
 HONOad   3.7746383587683314     
 HNO3ad   1.4232918494879339     
 NOad     2.4909806800345038     
 NO2ad    1.9563375854661351     
 ISON     9.2166609500518547E-003
 H2O2     3.2762539578550307E-004
 MPAN     3.0679147678523221E-002
 O3P      1.3807551118703154E-010
 BAL1     1.3076287413844423E-005
 BAL2     5.7991316960412826E-006
 PER1     2.2521831342495107E-006
 TLP1     7.6549766972422083E-007
 TOLP     2.5102460649927628E-009
 XYL1     5.2614938942216168E-005
 BALD     2.6846479697324073     
 BALP     1.4754257270055655E-005
 CHO      4.5478190760046492E-007
 CSL     0.26023616524755688     
 ADCN     1.6911343511670551E-009
 XYLP     1.2167388266047765E-007
 PER2     1.0538295765186794E-004
 XYOP     0.0000000000000000     
 DCB2    0.53038969337535402     
 ISOP     2.6552371786061084E-005
 LIMP     7.7497603464952883E-004
 ACT      20.961044757029001     
 MACR     5.5476998307562644     
 APIP     0.0000000000000000     
 MEKP     0.0000000000000000     
 DCB1    0.33631783514597546     
 MVK      5.5233875171222510E-002
 ORA1     36.817223727972781     
 MVKP     3.4568071112968259E-007
 ACTP     6.1044885145916084E-008
 OLTP     9.7134370849650978E-004
 BENP     2.9075764560666360E-007
 OLI      9.6829221548129389     
 OLND     2.3204824880813075E-007
 OLNN     3.4795484960327485E-008
 PAA      9.7494983707962688E-005
 ETEP     0.0000000000000000     
 HC5P     0.0000000000000000     
 UALD     1.6162868875447820     
 O3      0.13724264543455705     
 DCB3    0.64305380727665051     
 OLIP     4.4837143315586944E-004
 MCTP     3.5794983812678112E-009
 MCTO     7.5441084636593095E-006
 UALP     1.1097964555641769E-005
 ROH      52.987721503652068     
 ACD      35.368076926971980     
 ADDC     1.0111595506129109E-006
 HKET     1.2926379246922925E-003
 HACE     4.8073835392865007E-002
 HC8P     0.0000000000000000     
 MOH      30.145310774548030     
 ORAP     1.4984506385495203E-005
 GLY      7.5105760513309222E-002
 HNO3     5.4276439773543236E-003
 KETP     1.8742418859873148E-005
 MGLY    0.41463550505409125     
 MACP     4.1740027304591785E-005
 ORA2     143.85310241023262     
 CO      0.51667294298410771     
 ALD      77.047679495775157     
 RCO3     1.5896255557645335E-004
 MO2      1.3539233943025953E-004
 XO2      4.1848771648416249E-005
 HCHO     46.592306482092056     
 NO       6.4292739238314720     
 ONIT    0.22418487378709800     
 KET      10.674077037559881     
 HO       5.0937628351667937E-006
 ETHP     2.4642510594124491E-004
 NO2      3.8564171628191355     
 ACO3     7.3258414808134424E-005
 NO3      7.0893774892830457E-008
 HO2      6.5664659273566804E-004
 OP2      3.2304919512924453E-003
 HC3P     1.1487534092573540E-007
 
