 ====== Simulation time :   26126160.000000000     
 O1D      0.0000000000000000     
 SO2      0.0000000000000000     
 SULF     0.0000000000000000     
 ACE      0.0000000000000000     
 BEN      2.1911533788488908     
 HC3      0.0000000000000000     
 HC5      0.0000000000000000     
 HC8      0.0000000000000000     
 TOL      4.6589400665002820     
 TR2      9.0023276389215067E-009
 XYL      38.257041284258143     
 XY2      2.5854654852857124E-007
 XYO      0.0000000000000000     
 XYO2     0.0000000000000000     
 NALD     2.7396226516110686E-003
 PHEN    0.58102431999287174     
 N2O5     1.1261302431541520E-005
 API      0.0000000000000000     
 HNO4     1.6473562970599754E-002
 DIEN     0.0000000000000000     
 EOH      6.4806593395552145E-006
 EPX      4.0350737555819460     
 ETE      0.0000000000000000     
 ETEG     0.0000000000000000     
 HONO     2.3856513086983000     
 ISHP     1.7326981355317678E-003
 ISO      1.1504238947640448     
 LIM      8.1857161455483105     
 MAHP     1.5581162826131371E-003
 MCT      7.9494330317242970E-002
 MEK      0.0000000000000000     
 OLT      62.134328270987368     
 CH4      3.2129754314931459E-002
 ETH      4.7918505679238541E-002
 OP1      2.8007873156712273E-003
 PAN      1.5122305844319084     
 PPN      3.9687417750736822     
 HONOad   4.0356443552853092     
 NOad    0.64891357598816868     
 HNO3ad  0.29804131589159821     
 NO2ad    3.2320888380332491     
 ISON     8.8532915521597103E-002
 O3P      2.0395375762101693E-010
 MPAN    0.32636410801484467     
 H2O2     2.6101876092986332E-003
 PER1     5.3506575196694280E-006
 BAL1     8.9819241033570776E-005
 BAL2     9.5418480476401419E-006
 TLP1     1.8408443905283822E-006
 TOLP     3.2586135865332714E-009
 XYL1     7.9670288483099660E-005
 BALD     5.8472458313299889     
 BALP     1.0149096176476111E-004
 CHO      3.5980024495876445E-007
 CSL     0.23901302916615647     
 ADCN     6.5893017801907692E-008
 XYLP     9.9477961911953394E-008
 PER2     1.5766986846954119E-004
 XYOP     0.0000000000000000     
 DCB2     1.4006967691906038     
 HC5P     0.0000000000000000     
 ACT      18.201709979839706     
 DCB3     1.8471723097325414     
 PAA      8.3502877999424054E-003
 LIMP     2.0127025376071995E-003
 APIP     0.0000000000000000     
 HACE    0.27432676181547216     
 MEKP     0.0000000000000000     
 OLTP     4.6365910262038176E-003
 DCB1    0.88678598748922621     
 ORA1     30.573052804283748     
 ISOP     1.0826683186469049E-004
 MVK     0.51775396554116260     
 MVKP     1.0319074954178383E-005
 MACR     5.0689372927021470     
 BENP     7.7929579542187608E-007
 OLI      15.429357569633643     
 OLIP     2.2259472509834864E-003
 OLND     9.7121257666574249E-006
 OLNN     1.4453177083758059E-006
 HC8P     0.0000000000000000     
 ADDC     3.2364629013779887E-006
 HKET     7.4748966951550385E-003
 ETEP     0.0000000000000000     
 O3      0.89439472788951879     
 UALD     1.9557146030264487     
 MCTP     1.2527806657048314E-007
 MCTO     2.1872861089710102E-005
 UALP     4.2631125761086107E-005
 ROH      104.40024417115825     
 ACD      39.768475979203771     
 ACTP     1.5476966276562079E-007
 MOH      38.510154332259852     
 ORAP     5.6629802212078710E-005
 GLY     0.50352415103695070     
 KETP     1.0775418769230296E-004
 MGLY     1.6381761962752384     
 HNO3     1.8469980403315565E-002
 MACP     1.0527364928318527E-004
 CO       3.5804613852304907     
 ORA2     167.22365488065930     
 RCO3     6.9158571165926991E-004
 ONIT     1.3697360531462299     
 KET      11.471218964797792     
 HC3P     2.4898984329468675E-006
 ALD      106.51433605010060     
 ETHP     1.0746434497498976E-003
 MO2      4.8543189717912167E-004
 XO2      2.2536622817694005E-004
 NO       3.4506753480102121     
 ACO3     2.5901624977467147E-004
 OP2     0.10339774878294404     
 NO2      8.6413127533582923     
 HO       8.6027599217037021E-006
 HO2      2.5688856833934164E-003
 NO3      1.3738596700654512E-006
 HCHO     51.355387804680603     
 
 ====== Simulation time :   26126260.000000000     
 O1D      0.0000000000000000     
 SO2      0.0000000000000000     
 SULF     0.0000000000000000     
 ACE      0.0000000000000000     
 BEN      2.2497292558996498     
 HC3      0.0000000000000000     
 HC5      0.0000000000000000     
 HC8      0.0000000000000000     
 TOL      4.8745425458371852     
 TR2      9.6149096509247438E-009
 XYL      40.164269873179492     
 XY2      2.7719645662425373E-007
 XYO      0.0000000000000000     
 XYO2     0.0000000000000000     
 NALD     2.7488375397983732E-003
 PHEN    0.58234120866181094     
 N2O5     8.9427470995636613E-006
 API      0.0000000000000000     
 HNO4     1.5616387797889715E-002
 DIEN     0.0000000000000000     
 EOH      6.4733944339661581E-006
 EPX      4.0299040372253305     
 ETE      0.0000000000000000     
 ETEG     0.0000000000000000     
 HONO     2.3882708995338064     
 ISHP     1.7274877189843534E-003
 ISO      1.2376638117102545     
 LIM      8.4601394709934024     
 MAHP     1.5563120888367698E-003
 MCT      7.9318923201016259E-002
 MEK      0.0000000000000000     
 OLT      65.915583257550537     
 CH4      3.2049112411559923E-002
 ETH      4.7797726939032219E-002
 OP1      2.7984707880495101E-003
 PAN      1.5111048074450459     
 PPN      3.9547790362664488     
 HONOad   4.0824898053933030     
 NOad    0.64146917307192208     
 HNO3ad  0.30746802574496962     
 NO2ad    3.3522262897692063     
 ISON     8.8413893155812259E-002
 O3P      1.9634197928106799E-010
 MPAN    0.32607792625134807     
 H2O2     2.4448988488169148E-003
 PER1     5.4167232059765243E-006
 BAL1     9.0492424195893703E-005
 BAL2     1.0708850510400112E-005
 TLP1     1.8616449206998637E-006
 TOLP     3.4802321192017757E-009
 XYL1     8.0878753157590636E-005
 BALD     6.1013766221109282     
 BALP     1.0237462713999872E-004
 CHO      3.9699057680243336E-007
 CSL     0.25586982781192813     
 ADCN     5.1397764223523265E-008
 XYLP     1.0664997626654500E-007
 PER2     1.6022720970617783E-004
 XYOP     0.0000000000000000     
 DCB2     1.3986820712746160     
 HC5P     0.0000000000000000     
 ACT      18.932673039432636     
 DCB3     1.8456477231851287     
 PAA      8.3455606518548237E-003
 LIMP     2.0106711673712023E-003
 APIP     0.0000000000000000     
 HACE    0.27424236150614101     
 MEKP     0.0000000000000000     
 OLTP     4.7538766947929252E-003
 DCB1    0.88550829619573324     
 ORA1     31.917200315273657     
 ISOP     1.1269299935270154E-004
 MVK     0.51699505564244197     
 MVKP     9.9642614833357856E-006
 MACR     5.2821461745348577     
 BENP     7.7470272876614164E-007
 OLI      16.539968488007982     
 OLIP     2.2985761925137602E-003
 OLND     7.9150105572152206E-006
 OLNN     1.1767927164497516E-006
 HC8P     0.0000000000000000     
 ADDC     3.2198606582066622E-006
 HKET     7.4743286425579614E-003
 ETEP     0.0000000000000000     
 O3      0.80641649483787115     
 UALD     2.0639999445355972     
 MCTP     1.1418888955130862E-007
 MCTO     2.3326447374167392E-005
 UALP     4.3512307819193860E-005
 ROH      111.68030155765119     
 ACD      42.090900479699407     
 ACTP     1.5608284674964447E-007
 MOH      39.724661376260649     
 ORAP     5.7815727870086646E-005
 GLY     0.50328407543953757     
 KETP     1.0317160310659860E-004
 MGLY     1.6364800955056031     
 HNO3     1.8951666140606643E-002
 MACP     1.0982054918379176E-004
 CO       3.5803739675574362     
 ORA2     176.75471461851879     
 RCO3     7.3045718262164849E-004
 ONIT     1.3696368203551508     
 KET      12.161965003138631     
 HC3P     2.4078897250213717E-006
 ALD      114.72681711372080     
 ETHP     1.1328427941787395E-003
 MO2      5.0275642694317193E-004
 XO2      2.1701117566269836E-004
 NO       3.6399215233503797     
 ACO3     2.6997662579467552E-004
 OP2     0.10331429900318759     
 NO2      8.1820640849032955     
 HO       8.7853345300932982E-006
 HO2      2.6340782258381127E-003
 NO3      1.1209269502041918E-006
 HCHO     53.172354721556168     
 
 ====== Simulation time :   26126360.000000000     
 O1D      0.0000000000000000     
 SO2      0.0000000000000000     
 SULF     0.0000000000000000     
 ACE      0.0000000000000000     
 BEN      2.3083016222409043     
 HC3      0.0000000000000000     
 HC5      0.0000000000000000     
 HC8      0.0000000000000000     
 TOL      5.0901102495891948     
 TR2      1.0193936667066242E-008
 XYL      42.070511497662224     
 XY2      2.9480102546442227E-007
 XYO      0.0000000000000000     
 XYO2     0.0000000000000000     
 NALD     2.7583841229875282E-003
 PHEN    0.58364180917704056     
 N2O5     7.0027442747071465E-006
 API      0.0000000000000000     
 HNO4     1.5250737368129028E-002
 DIEN     0.0000000000000000     
 EOH      6.4681430224016651E-006
 EPX      4.0261931448046164     
 ETE      0.0000000000000000     
 ETEG     0.0000000000000000     
 HONO     2.3911328378091343     
 ISHP     1.7227952269122306E-003
 ISO      1.3247575658626636     
 LIM      8.7329445309653213     
 MAHP     1.5549432965789045E-003
 MCT      7.9174762721509334E-002
 MEK      0.0000000000000000     
 OLT      69.694444172138986     
 CH4      3.1965474007883167E-002
 ETH      4.7672559484027585E-002
 OP1      2.7968288518865699E-003
 PAN      1.5090602353304003     
 PPN      3.9405035332854155     
 HONOad   4.1262752934041309     
 NOad    0.65110851085727850     
 HNO3ad  0.31119099791102395     
 NO2ad    3.3979070199169108     
 ISON     8.8328536094522708E-002
 O3P      1.9016302707216503E-010
 MPAN    0.32563630168094998     
 H2O2     2.3209019092211049E-003
 PER1     5.4913589541644782E-006
 BAL1     9.1522949895951538E-005
 BAL2     1.1867246435798981E-005
 TLP1     1.8873954595735661E-006
 TOLP     3.6897054380305396E-009
 XYL1     8.2251701156173685E-005
 BALD     6.3555065315751600     
 BALP     1.0353505416796864E-004
 CHO      4.3246611585863962E-007
 CSL     0.27277696214439323     
 ADCN     4.0871739454831609E-008
 XYLP     1.1341979047592633E-007
 PER2     1.6293847427942048E-004
 XYOP     0.0000000000000000     
 DCB2     1.3972160921413117     
 HC5P     0.0000000000000000     
 ACT      19.663656221509569     
 DCB3     1.8448013316187768     
 PAA      8.3409332202838693E-003
 LIMP     2.0151889254399905E-003
 APIP     0.0000000000000000     
 HACE    0.27426308113514852     
 MEKP     0.0000000000000000     
 OLTP     4.8803397441361581E-003
 DCB1    0.88457782469882706     
 ORA1     33.261325786429431     
 ISOP     1.1711137277489281E-004
 MVK     0.51643912050789509     
 MVKP     9.6636090514485404E-006
 MACR     5.4954631738289201     
 BENP     7.7173857687713345E-007
 OLI      17.649200220193162     
 OLIP     2.3750697162750792E-003
 OLND     6.5628594015245826E-006
 OLNN     9.7486617463863075E-007
 HC8P     0.0000000000000000     
 ADDC     3.2118696938727249E-006
 HKET     7.4755389553021875E-003
 ETEP     0.0000000000000000     
 O3      0.72844886138003950     
 UALD     2.1722015055159236     
 MCTP     1.0413044233945009E-007
 MCTO     2.4625486720993776E-005
 UALP     4.4459580543860776E-005
 ROH      118.96017240809702     
 ACD      44.413838401194042     
 ACTP     1.5738835975799558E-007
 MOH      40.939121515009980     
 ORAP     5.9161745993286097E-005
 GLY     0.50314951834674460     
 KETP     9.9567551044206173E-005
 MGLY     1.6352564350934831     
 HNO3     1.9239682098630057E-002
 MACP     1.1323774493320735E-004
 CO       3.5810404608038517     
 ORA2     186.28560195103478     
 RCO3     7.6235434139303659E-004
 ONIT     1.3698973228660509     
 KET      12.854245583434260     
 HC3P     2.3380672785991087E-006
 ALD      122.94475669041660     
 ETHP     1.1807165183029317E-003
 MO2      5.1605569516880118E-004
 XO2      2.1035635109135318E-004
 NO       3.8063843046978709     
 ACO3     2.7825677750405436E-004
 OP2     0.10325278872344421     
 NO2      7.8093902497472980     
 HO       8.9199344935828582E-006
 HO2      2.7005865250174900E-003
 NO3      9.2469882270661498E-007
 HCHO     54.991823876746260     
 
 ====== Simulation time :   26126460.000000000     
 O1D      0.0000000000000000     
 SO2      0.0000000000000000     
 SULF     0.0000000000000000     
 ACE      0.0000000000000000     
 BEN      2.3668727369090208     
 HC3      0.0000000000000000     
 HC5      0.0000000000000000     
 HC8      0.0000000000000000     
 TOL      5.3056695374850706     
 TR2      1.0833908971637076E-008
 XYL      43.976519962485796     
 XY2      3.1432502768014845E-007
 XYO      0.0000000000000000     
 XYO2     0.0000000000000000     
 NALD     2.7684180101305651E-003
 PHEN    0.58493976687400695     
 N2O5     5.5486082082258722E-006
 API      0.0000000000000000     
 HNO4     1.4970190516589509E-002
 DIEN     0.0000000000000000     
 EOH      6.4654853863257946E-006
 EPX      4.0240814525105426     
 ETE      0.0000000000000000     
 ETEG     0.0000000000000000     
 HONO     2.3943163384934198     
 ISHP     1.7187921567088100E-003
 ISO      1.4118161441398929     
 LIM      9.0054228758426262     
 MAHP     1.5541598963823055E-003
 MCT      7.9063066288398723E-002
 MEK      0.0000000000000000     
 OLT      73.472765067344213     
 CH4      3.1878968421079998E-002
 ETH      4.7543170237337652E-002
 OP1      2.7961239469667539E-003
 PAN      1.5061880242146548     
 PPN      3.9259583430426099     
 HONOad   4.1664318775681863     
 NOad    0.65756406714232585     
 HNO3ad  0.31000479544297699     
 NO2ad    3.3979402216948205     
 ISON     8.8279857736575332E-002
 O3P      1.8595756145253488E-010
 MPAN    0.32506266068388379     
 H2O2     2.2343715059934136E-003
 PER1     5.6183429472261994E-006
 BAL1     9.3422028705508878E-005
 BAL2     1.3078572070843820E-005
 TLP1     1.9304173448919003E-006
 TOLP     3.9212381635747161E-009
 XYL1     8.4399483842953742E-005
 BALD     6.6096302495392019     
 BALP     1.0566839336858810E-004
 CHO      4.6929293115588501E-007
 CSL     0.28969505184054223     
 ADCN     3.3350627283630249E-008
 XYLP     1.2092806024060324E-007
 PER2     1.6724704225627051E-004
 XYOP     0.0000000000000000     
 DCB2     1.3963607818641366     
 HC5P     0.0000000000000000     
 ACT      20.394638096511979     
 DCB3     1.8447171697767677     
 PAA      8.3371416938530021E-003
 LIMP     2.0389898895248246E-003
 APIP     0.0000000000000000     
 HACE    0.27439722651344045     
 MEKP     0.0000000000000000     
 OLTP     5.0476266831337565E-003
 DCB1    0.88403299383578826     
 ORA1     34.605439458332867     
 ISOP     1.2250105158659918E-004
 MVK     0.51610343483286414     
 MVKP     9.4746852160987808E-006
 MACR     5.7087925770348953     
 BENP     7.7723642143444535E-007
 OLI      18.758101073180860     
 OLIP     2.4704076579983095E-003
 OLND     5.5667616457954405E-006
 OLNN     8.2629905356602647E-007
 HC8P     0.0000000000000000     
 ADDC     3.2376144440418091E-006
 HKET     7.4787991632107786E-003
 ETEP     0.0000000000000000     
 O3      0.65999493188905733     
 UALD     2.2803848717206718     
 MCTP     9.5723083190732960E-008
 MCTO     2.5951209275001512E-005
 UALP     4.5795340458137625E-005
 ROH      126.23996773571859     
 ACD      46.737057832735111     
 ACTP     1.6056398093419501E-007
 MOH      42.153562097548885     
 ORAP     6.0976504086310420E-005
 GLY     0.50313300713462261     
 KETP     9.7217232217431713E-005
 MGLY     1.6345657437101151     
 HNO3     1.9412932828618522E-002
 MACP     1.1750298810947392E-004
 CO       3.5825767751539503     
