 ====== Simulation time :   26041560.000000000     
 O1D      0.0000000000000000     
 SO2      0.0000000000000000     
 SULF     0.0000000000000000     
 ACE      0.0000000000000000     
 BEN      2.1095666823300769     
 HC3      0.0000000000000000     
 HC5      0.0000000000000000     
 HC8      0.0000000000000000     
 TOL      4.6637494431353099     
 TR2      4.1015185576926991E-009
 XYL      62.199575303214829     
 XY2      1.9341402770870469E-007
 XYO      0.0000000000000000     
 XYO2     0.0000000000000000     
 NALD     6.1318065470195168E-005
 PHEN    0.56200760186538479     
 N2O5     1.3441933058655455E-007
 API      0.0000000000000000     
 HNO4     1.2342036153382772E-003
 DIEN     0.0000000000000000     
 EOH      6.7562368151381812E-008
 EPX      1.4699611312175005     
 ETE      0.0000000000000000     
 ETEG     0.0000000000000000     
 HONO     4.5716511498324319     
 ISHP     2.0477195814487947E-005
 ISO     0.74038623043708429     
 LIM      8.7089634162147362     
 MAHP     2.9282210858934946E-005
 MCT      2.1519583712229506E-002
 MEK      0.0000000000000000     
 OLT      35.028237829582544     
 CH4      6.7766636302983964E-004
 ETH      1.0008413809101224E-003
 OP1      3.6081308551477583E-005
 PAN     0.10784199124266895     
 PPN     0.19577379418971097     
 HONOad   3.9861294128196381     
 NOad     1.4758962571298795     
 HNO3ad   1.4028345468787120     
 NO2ad    1.6409561397413686     
 ISON     9.2450260979063548E-003
 O3P      1.4363512402123195E-010
 MPAN     3.0899489806204852E-002
 H2O2     3.1556984198180277E-004
 PER1     1.5413991924246765E-006
 BAL1     1.0640793284205314E-005
 BAL2     3.4099697243000350E-006
 TLP1     5.2547872188945827E-007
 TOLP     1.4841100116967385E-009
 XYL1     3.7341226111340365E-005
 BALD     2.4179594121076429     
 BALP     1.2008699250022474E-005
 CHO      2.4385495284338003E-007
 CSL     0.12944395249776353     
 ADCN     1.5079817715430178E-009
 XYLP     7.4390840776186089E-008
 PER2     7.4577870213546799E-005
 XYOP     0.0000000000000000     
 DCB2    0.53133122802900168     
 HC5P     0.0000000000000000     
 ACT      18.650286162349545     
 DCB3    0.64442781113411851     
 PAA      9.7815782162456722E-005
 LIMP     6.1104105523661714E-004
 APIP     0.0000000000000000     
 HACE     4.8226371218065542E-002
 MEKP     0.0000000000000000     
 OLTP     7.4357059713926711E-004
 DCB1    0.33693319329678628     
 ORA1     32.830556126863335     
 ISOP     2.0049555870279254E-005
 MVK      5.5401533085482270E-002
 MVKP     3.1383733827336695E-007
 MACR     4.7655894389134428     
 BENP     2.2002056588346811E-007
 OLI      7.7311171166234667     
 OLIP     3.3137616318955831E-004
 OLND     1.7370608573569684E-007
 OLNN     2.6130217929379528E-008
 HC8P     0.0000000000000000     
 ADDC     7.4896135687725281E-007
 HKET     1.2963344028610350E-003
 ETEP     0.0000000000000000     
 O3       7.7252472310861423E-002
 UALD     1.3737084017720347     
 MCTP     1.5202450352782928E-009
 MCTO     4.9281496550890610E-006
 UALP     8.5316413231619534E-006
 ROH      43.632479389876984     
 ACD      29.922789961237587     
 ACTP     4.8299671865964683E-008
 MOH      25.689672391386388     
 ORAP     1.1575358957714955E-005
 GLY      7.5440274481206077E-002
 KETP     1.2635520513020550E-005
 MGLY    0.41563100711168921     
 HNO3     5.4390030024784198E-003
 MACP     3.1539784052341468E-005
 CO      0.51893920964911089     
 ORA2     122.13858483031578     
 RCO3     1.1590134781460755E-004
 ONIT    0.22495146988619691     
 KET      8.4429723093959499     
 HC3P     1.0378316886290585E-007
 ALD      62.822949874294608     
 ETHP     1.7935987795481760E-004
 MO2      1.0464224484166237E-004
 XO2      3.9166779539951610E-005
 NO       5.5436499213032961     
 ACO3     5.6416829909889119E-005
 OP2      3.2432495980588803E-003
 NO2      4.6002954822666480     
 HO       3.9582732255282526E-006
 HO2      5.0101725545241311E-004
 NO3      5.4272966303259561E-008
 HCHO     42.553952006067050     
 
 ====== Simulation time :   26041660.000000000     
 O1D      0.0000000000000000     
 SO2      0.0000000000000000     
 SULF     0.0000000000000000     
 ACE      0.0000000000000000     
 BEN      2.1431675922898958     
 HC3      0.0000000000000000     
 HC5      0.0000000000000000     
 HC8      0.0000000000000000     
 TOL      4.7243452651009408     
 TR2      4.6476653602614978E-009
 XYL      63.053842537038143     
 XY2      2.1932889880057916E-007
 XYO      0.0000000000000000     
 XYO2     0.0000000000000000     
